0.190557,0.237903,0.147235,0.280692,0.251309,0.180383,0.377313,0.262341,0.281909,0.0577905,0.232015,0.392547,0.307976,0.253057,0.287202,0.348272,0.184307,0.145663,0.196727,0.320561	-0.170598,-0.399279,-0.605388,-0.300935,-0.319515,-0.26225,-0.334481,-0.248412,-0.407291,-0.448454,-0.26908,-0.20781,-0.226207,-0.177483,-0.42804,-0.107736,-0.544839,-0.415418,-0.415242,-0.15466	0.349784,0.581907,0.691029,0.536324,0.528396,0.42264,0.632029,0.479504,0.618217,0.493456,0.47165,0.555077,0.499392,0.412034,0.63694,0.439517,0.662608,0.529066,0.565753,0.452774
0.021179,0.0563685,0.111138,-0.0736678,-0.0312607,0.00936392,0.0794467,-0.0216831,0.00732011,0.0947682,0.0630487,-0.0653955,-0.0402283,0.0332043,-0.0108048,-0.0952629,0.101884,0.0928363,0.028625,-0.0877248	-0.00506294,0.0731455,0.0993797,0.0090665,-0.0304745,-0.0232094,0.161015,0.0217252,0.0503189,0.0922078,0.044336,0.0536006,0.0373513,0.0397168,0.0596379,0.0401,0.0181342,0.027715,0.0661951,-0.00144521	0.0262392,-0.0168465,0.0118898,-0.0826791,-0.000786943,0.0325663,-0.0826249,-0.0433878,-0.0430146,0.00258294,0.0187651,-0.118581,-0.0774631,-0.00652107,-0.0703972,-0.134848,0.083905,0.0652893,-0.0376413,-0.0862905
0.0342459,0.0756623,0.137862,-0.0377902,-0.0223188,0.0105109,0.0874265,0.0121136,0.0214721,0.0989585,0.0890608,-0.0625669,-0.0528377,0.0239776,0.015681,-0.0931933,0.114528,0.0874093,0.00831632,-0.0913013	-0.00116976,0.0754673,0.102029,-0.0121206,-0.0372161,-0.0393943,0.181955,0.0159177,0.0443403,0.0760427,0.0376808,0.0398845,0.0368051,0.0158725,0.0761983,0.0467107,0.022037,0.0324142,0.0462859,0.0181138	0.0354143,0.00019607,0.0363448,-0.0256813,0.0149097,0.0498846,-0.096057,-0.00380489,-0.02289,0.0230895,0.051553,-0.102196,-0.0894688,0.00810817,-0.0605897,-0.139298,0.0927247,0.0551514,-0.0379842,-0.109234
-0.357997,-0.526763,-0.693742,-0.567365,-0.517825,-0.391408,-0.550375,-0.484645,-0.626215,-0.536963,-0.435166,-0.543895,-0.499091,-0.409871,-0.63942,-0.470063,-0.607418,-0.478982,-0.543493,-0.498427	-0.0669958,0.0414703,-0.0428902,-0.0775896,-0.0511472,-0.0215212,0.105228,-0.0287026,-0.0646746,-0.0828189,-0.0163052,0.0227781,-0.00584558,-0.0365298,-0.0103368,0.00239464,-0.00465453,0.000818455,0.0221656,-0.0677366	-0.298152,-0.556085,-0.670812,-0.512329,-0.479374,-0.373029,-0.619712,-0.462374,-0.585243,-0.47528,-0.421854,-0.559739,-0.494688,-0.379016,-0.633269,-0.471926,-0.604472,-0.479612,-0.558925,-0.445739
-0.35994,-0.508086,-0.686544,-0.530674,-0.496015,-0.382781,-0.551067,-0.464045,-0.620663,-0.527249,-0.399608,-0.537502,-0.513541,-0.397724,-0.632799,-0.475768,-0.603375,-0.481033,-0.539235,-0.49909	-0.0812834,0.0572331,-0.0467405,-0.0643795,-0.0282104,-0.0269591,0.108065,-0.0343058,-0.0669553,-0.082988,0.00864934,0.017652,-0.0214545,-0.0342717,-0.0144013,-0.00787226,-0.00206072,0.00421166,0.0286389,-0.051544	-0.287055,-0.549344,-0.661015,-0.482789,-0.474444,-0.359532,-0.622086,-0.436692,-0.577716,-0.46459,-0.406851,-0.549936,-0.497568,-0.368475,-0.624085,-0.469654,-0.602063,-0.484264,-0.559238,-0.459363
0.296608,0.449866,0.466721,0.337875,0.340278,0.312753,0.462941,0.366378,0.436907,0.378251,0.390231,0.393838,0.385738,0.401735,0.452747,0.376044,0.46931,0.39,0.437286,0.338884	0.286103,0.429715,0.438819,0.266762,0.320603,0.291862,0.477342,0.317717,0.412475,0.355058,0.352588,0.374334,0.402158,0.384142,0.439759,0.381763,0.45944,0.402205,0.438885,0.366925	0.0114791,0.0249791,0.0350887,0.078158,0.0220841,0.0229894,-0.0184863,0.0550708,0.0298036,0.0267904,0.0436482,0.0228755,-0.0194338,0.0208042,0.0162168,-0.00667842,0.0125831,-0.0144752,-0.00197902,-0.0320225
-0.659516,-0.831832,-0.893146,-0.7813,-0.767574,-0.758339,-0.875789,-0.757385,-0.865288,-0.804489,-0.79257,-0.831513,-0.813557,-0.764521,-0.883395,-0.783506,-0.843704,-0.834919,-0.829603,-0.768252	-0.0417744,-0.00970027,-0.0434142,-0.0282923,0.0172787,-0.0218287,-0.0198583,-0.0101432,-0.0871147,-0.0441776,-0.173964,0.0138731,-0.0273863,0.00875289,-0.0338586,-0.0177449,0.0338417,-0.011189,-0.0148749,-0.0246793	-0.635243,-0.828819,-0.884009,-0.770029,-0.774579,-0.748907,-0.871081,-0.753027,-0.841613,-0.788329,-0.71754,-0.835746,-0.804086,-0.768133,-0.875729,-0.776558,-0.853185,-0.831498,-0.824907,-0.757944
-0.596714,-0.808725,-0.869805,-0.728473,-0.727636,-0.677608,-0.852749,-0.680174,-0.83135,-0.77944,-0.751739,-0.765233,-0.74385,-0.693393,-0.852345,-0.702384,-0.820649,-0.799848,-0.782238,-0.683538	-0.0505478,-0.0245962,0.0264987,-0.0301379,-0.0272606,0.0159312,-0.0313109,-0.01049,-0.056681,-0.0416077,-0.0103217,-0.0186194,-0.0323085,-0.0253479,-0.0279714,-0.0405542,0.0111407,-0.0255944,-0.0392668,-0.0118576	-0.563152,-0.800043,-0.876111,-0.71401,-0.714549,-0.686132,-0.843973,-0.674496,-0.812978,-0.762563,-0.747215,-0.757406,-0.729063,-0.679997,-0.844508,-0.681235,-0.824253,-0.790435,-0.766515,-0.677169
-0.376325,-0.532437,-0.584871,-0.377106,-0.428024,-0.417932,-0.620694,-0.387789,-0.56426,-0.46605,-0.504245,-0.507694,-0.450188,-0.38569,-0.591145,-0.413206,-0.526571,-0.503656,-0.479293,-0.432219	-0.0691754,0.0313053,0.0662787,0.0410029,0.0212836,0.0438138,0.0164314,-0.0401156,-0.00152416,0.00717406,0.0299246,-0.0180534,0.0349766,0.0256616,0.0494853,0.039374,0.0556859,0.0717426,0.0203461,-0.0257924	-0.315359,-0.554499,-0.626851,-0.411743,-0.445251,-0.453443,-0.630693,-0.353168,-0.56322,-0.471647,-0.526229,-0.49417,-0.477643,-0.40732,-0.622423,-0.445335,-0.56567,-0.555332,-0.494814,-0.411008
-0.646538,-0.818429,-0.883185,-0.743835,-0.745909,-0.694349,-0.862464,-0.720039,-0.849456,-0.771932,-0.738112,-0.806525,-0.780794,-0.722138,-0.868961,-0.743052,-0.832754,-0.793512,-0.80717,-0.745295	-0.158664,-0.0719213,-0.0975958,-0.0566981,-0.0539107,-0.0412291,-0.0706253,-0.0612454,-0.219952,-0.0692597,-0.0143949,-0.0658974,-0.0631436,-0.0562762,-0.08748,-0.0677679,-0.0341032,-0.0255486,-0.114443,-0.0985851	-0.543642,-0.793198,-0.859691,-0.717392,-0.720991,-0.672368,-0.843199,-0.689187,-0.774144,-0.742362,-0.73149,-0.7822,-0.754866,-0.694068,-0.845774,-0.711091,-0.821995,-0.783855,-0.763231,-0.697995
-0.647638,-0.812272,-0.881874,-0.74332,-0.742046,-0.698353,-0.868022,-0.718394,-0.852036,-0.770314,-0.743014,-0.80204,-0.778416,-0.717056,-0.868571,-0.74098,-0.833745,-0.793302,-0.808585,-0.7412	-0.160685,-0.0468646,-0.102817,-0.0880457,-0.0381884,-0.0450677,-0.0754914,-0.0734769,-0.236205,-0.063428,-0.0135619,-0.0459026,-0.039133,-0.0428791,-0.0719521,-0.0520063,-0.0536878,-0.0187482,-0.117285,-0.0641113	-0.543514,-0.795697,-0.856739,-0.701162,-0.724385,-0.674514,-0.848105,-0.680857,-0.770999,-0.743198,-0.736877,-0.785039,-0.76251,-0.695563,-0.849723,-0.716587,-0.81661,-0.786247,-0.763728,-0.710868
0.0712781,0.0705925,0.16222,0.0927733,0.118562,0.0979612,0.201785,0.109748,0.11529,0.110148,-0.00408283,0.096218,0.0727325,0.104018,0.107642,0.107513,0.161791,0.106377,0.138957,0.0516832	-0.125096,-0.108736,-0.000106241,-0.147963,-0.0983481,-0.132537,-0.00643433,-0.145317,-0.133765,-0.0296173,-0.0803275,-0.256865,-0.233877,-0.163661,-0.172289,-0.21859,-0.0305783,-0.112433,-0.162676,-0.231114	0.194638,0.177962,0.162323,0.237476,0.21441,0.227544,0.207949,0.251061,0.245273,0.13931,0.0762697,0.344567,0.301481,0.263199,0.274835,0.318614,0.191422,0.216224,0.294966,0.27946
0.00269889,0.0458308,-0.0116617,-0.00643353,0.0498862,0.00600713,0.0108415,0.00893789,-0.0215711,-0.0270963,-0.124379,0.00669886,-0.00724057,-0.002157,-0.00110692,0.00978652,-0.0051864,0.00446032,0.0131873,-0.00387402	-0.501035,-0.660427,-0.784756,-0.656587,-0.614462,-0.5783,-0.722303,-0.62704,-0.748868,-0.656786,-0.597131,-0.706188,-0.678477,-0.62482,-0.756706,-0.634655,-0.724409,-0.667334,-0.700503,-0.626263	0.503053,0.685509,0.780234,0.652912,0.64459,0.582285,0.727448,0.632434,0.739238,0.641099,0.510681,0.70953,0.67455,0.623504,0.756233,0.640464,0.721935,0.669801,0.707158,0.623903
0.0516509,0.0365798,0.04542,0.0402616,0.072508,0.0132262,0.0990552,0.0703367,0.0532054,0.0449332,-0.0839171,0.0368042,0.0262616,0.0193448,0.0147715,0.0347222,0.0928469,0.0210868,0.0376807,0.0298177	-0.144888,-0.143867,-0.188369,-0.161109,-0.127971,-0.229894,-0.117602,-0.135521,-0.262107,-0.158023,-0.193964,-0.217772,-0.192072,-0.216913,-0.224066,-0.19676,-0.11524,-0.233643,-0.228216,-0.160032	0.195079,0.179502,0.231806,0.200072,0.198635,0.242383,0.214162,0.203914,0.310976,0.201525,0.111868,0.252552,0.217238,0.235271,0.23805,0.229912,0.205884,0.253481,0.26363,0.188948
0.035284,0.0337252,0.0292159,0.043717,0.0727426,0.00905008,0.0831088,0.0453285,0.0389883,0.0220025,-0.0913872,0.0234675,0.00030543,-0.00408647,0.0142659,0.0227261,0.0741085,0.0192585,0.0242107,0.0163747	-0.161041,-0.143167,-0.193888,-0.184784,-0.123127,-0.229907,-0.091449,-0.167811,-0.274295,-0.182903,-0.186981,-0.215617,-0.191569,-0.229476,-0.203578,-0.19101,-0.135575,-0.223965,-0.227531,-0.144215	0.195215,0.176042,0.221847,0.226669,0.194131,0.238461,0.173241,0.211531,0.309968,0.204084,0.0972555,0.237881,0.191863,0.225601,0.217213,0.212813,0.207597,0.242179,0.250362,0.160212
0.216845,0.238343,0.203343,0.329924,0.29833,0.212306,0.351851,0.305052,0.321846,0.0950692,0.230007,0.380488,0.340618,0.301411,0.338924,0.366106,0.207604,0.140756,0.196417,0.371614	-0.227822,-0.489709,-0.667763,-0.357077,-0.35953,-0.308265,-0.480643,-0.31546,-0.506137,-0.543651,-0.365744,-0.305342,-0.312862,-0.285726,-0.496401,-0.208119,-0.570446,-0.504201,-0.491104,-0.220378	0.423734,0.651956,0.766964,0.614596,0.594134,0.488594,0.712072,0.566041,0.712,0.607331,0.549522,0.614445,0.590548,0.540582,0.715027,0.533571,0.695664,0.602218,0.627036,0.54718
-0.10092,-0.128752,-0.0729373,-0.160355,-0.145091,-0.0907414,-0.14754,-0.169294,-0.139485,-0.0669463,-0.0802992,-0.26465,-0.246292,-0.185518,-0.207087,-0.239776,-0.0763519,-0.11776,-0.142228,-0.23068	-0.101979,-0.129476,-0.152594,-0.124238,-0.131206,-0.113821,-0.162605,-0.121691,-0.217279,-0.133951,-0.123015,-0.158896,-0.156928,-0.160621,-0.172493,-0.150286,-0.0928351,-0.166954,-0.112514,-0.134964	0.00107035,0.000736665,0.0805538,-0.0368514,-0.014154,0.0233204,0.0154348,-0.0486043,0.0802259,0.0676107,0.0431424,-0.110397,-0.0929567,-0.0256617,-0.0358752,-0.0928348,0.0166009,0.0501806,-0.0301978,-0.0987912
-0.0962312,-0.126257,-0.076945,-0.148881,-0.157337,-0.11482,-0.166229,-0.159347,-0.143159,-0.0785347,-0.104901,-0.287967,-0.26638,-0.216986,-0.209022,-0.248687,-0.0637436,-0.126448,-0.173527,-0.23678	-0.0979137,-0.124724,-0.147936,-0.141681,-0.13932,-0.132971,-0.14376,-0.124991,-0.222109,-0.1508,-0.131055,-0.174085,-0.159207,-0.187426,-0.153891,-0.144765,-0.087249,-0.163222,-0.134442,-0.115481	0.0016985,-0.00155732,0.0718086,-0.00735512,-0.0184208,0.0184332,-0.0230197,-0.0350544,0.0815429,0.0731316,0.0265179,-0.119892,-0.111919,-0.0308129,-0.0569635,-0.107802,0.0236369,0.0375491,-0.0400193,-0.124709
-0.431207,-0.607444,-0.733556,-0.592547,-0.558062,-0.443215,-0.669528,-0.547068,-0.664664,-0.596024,-0.51575,-0.639885,-0.590076,-0.527762,-0.688788,-0.543493,-0.663067,-0.576517,-0.613162,-0.560897	-0.0552729,0.0143703,-0.0108037,-0.0433603,-0.0128451,0.00404302,-0.005697,-0.00113406,-0.0716522,-0.061448,-0.0472606,-0.0409351,0.00470847,-0.0194022,0.022599,-0.0152397,0.0154229,-0.0212122,0.00329717,-0.0412056	-0.385113,-0.616433,-0.728526,-0.563669,-0.549153,-0.446458,-0.666373,-0.546272,-0.622666,-0.554899,-0.480194,-0.61506,-0.593136,-0.513619,-0.700484,-0.532665,-0.671622,-0.56218,-0.615215,-0.531987
-0.439505,-0.598746,-0.733856,-0.571081,-0.548334,-0.452025,-0.68066,-0.540127,-0.663289,-0.594214,-0.510268,-0.645813,-0.605754,-0.526833,-0.695195,-0.555534,-0.657158,-0.579108,-0.611749,-0.561888	-0.0719702,0.033481,-0.0161625,-0.0322266,0.0111118,-0.00229599,-0.00178339,-0.00846995,-0.0741014,-0.0629481,-0.02001,-0.0466179,-0.0131502,-0.0173276,0.0177503,-0.0267154,0.018027,-0.0174238,0.010574,-0.0230593	-0.379541,-0.619802,-0.726308,-0.548958,-0.556057,-0.450197,-0.679702,-0.5341,-0.619643,-0.55191,-0.495315,-0.617795,-0.597363,-0.514199,-0.704255,-0.536785,-0.66728,-0.56741,-0.618324,-0.545902
0.195285,0.309128,0.320052,0.239972,0.235535,0.216851,0.292489,0.227556,0.33632,0.247212,0.242321,0.217135,0.226434,0.228011,0.29242,0.26494,0.360865,0.243039,0.309107,0.22415	0.194527,0.312186,0.331787,0.201806,0.241335,0.222854,0.345699,0.210282,0.333853,0.239527,0.262535,0.234226,0.255007,0.235952,0.322232,0.286149,0.351716,0.259097,0.323979,0.259679	0.000787521,-0.00338498,-0.0131299,0.0401076,-0.00615025,-0.0063078,-0.0591955,0.0181427,0.00277924,0.00816868,-0.0215865,-0.0180072,-0.030324,-0.00839274,-0.032914,-0.022949,0.0104791,-0.0171375,-0.0165263,-0.0377247
0.616263,0.820434,0.881534,0.741322,0.756038,0.697665,0.874295,0.704953,0.835597,0.792488,0.699751,0.779219,0.752362,0.719155,0.862825,0.72246,0.847442,0.814437,0.80169,0.69658	0.607361,0.814872,0.89689,0.738613,0.736026,0.715552,0.870397,0.703702,0.841613,0.792083,0.771067,0.767142,0.747443,0.702279,0.862964,0.70868,0.841456,0.808611,0.791038,0.700793	0.0142269,0.0167814,-0.0733458,0.00598762,0.0451179,-0.0357184,0.0163114,0.00248206,-0.0202751,0.00108688,-0.154885,0.0300263,0.0112398,0.0340961,-0.000542699,0.0282376,0.0208619,0.0170624,0.0291156,-0.00823129
0.372932,0.543914,0.580932,0.371672,0.445435,0.418137,0.62153,0.390189,0.553233,0.453642,0.430587,0.509353,0.4444,0.384918,0.588784,0.416388,0.528984,0.503726,0.480936,0.432285	0.336497,0.569631,0.634384,0.418411,0.454995,0.463719,0.637176,0.359976,0.5811,0.477049,0.533969,0.490921,0.48244,0.402703,0.62957,0.456368,0.556676,0.559255,0.50188,0.421674	0.0416632,-0.0372612,-0.0846467,-0.055346,-0.0119899,-0.056546,-0.0259053,0.0351511,-0.0410694,-0.0298713,-0.134247,0.0245767,-0.0484217,-0.0210476,-0.0648094,-0.0493599,-0.0392496,-0.0773068,-0.0276072,0.0129767
0.660908,0.825048,0.885228,0.746412,0.766359,0.695926,0.872341,0.737645,0.848611,0.77602,0.669812,0.81161,0.781768,0.730659,0.868199,0.749249,0.850061,0.795672,0.813775,0.752095	0.581967,0.8029,0.871223,0.731663,0.734277,0.683575,0.858042,0.711283,0.797806,0.763058,0.739736,0.783089,0.765665,0.698737,0.852976,0.724469,0.829626,0.789585,0.774659,0.715131	0.128282,0.06561,0.0612197,0.0324957,0.0733671,0.023559,0.0568558,0.0554604,0.157306,0.0317806,-0.138597,0.0782581,0.0401136,0.0652184,0.0586773,0.054201,0.0693281,0.016372,0.105833,0.0799823
0.656083,0.817994,0.88296,0.747488,0.761341,0.697821,0.875953,0.73052,0.850423,0.769417,0.673332,0.806248,0.774776,0.71871,0.867653,0.743536,0.848824,0.794906,0.812507,0.744694	0.575961,0.804509,0.867217,0.717084,0.736569,0.683653,0.860965,0.697374,0.79371,0.758957,0.743825,0.784955,0.768601,0.693426,0.856739,0.7263,0.822022,0.791405,0.77245,0.724734	0.128788,0.0394405,0.0671965,0.0655277,0.0564008,0.0270934,0.0609696,0.0675673,0.174496,0.0251425,-0.141225,0.057999,0.0152649,0.0504052,0.0425266,0.0374722,0.0886762,0.00943832,0.107569,0.043363
0.470327,0.588432,0.618061,0.489079,0.528531,0.49599,0.680452,0.506372,0.624956,0.488085,0.565539,0.615839,0.55385,0.497514,0.648564,0.544843,0.574667,0.535342,0.528836,0.569086	0.442527,0.620113,0.652064,0.538584,0.560018,0.522299,0.700173,0.47749,0.645169,0.511998,0.591742,0.61127,0.595968,0.532546,0.687656,0.597688,0.609346,0.596843,0.561609,0.554386	0.0351074,-0.0498838,-0.0569573,-0.067208,-0.0447255,-0.0355076,-0.0376659,0.0380922,-0.0338692,-0.0318801,-0.0393833,0.00732756,-0.0628708,-0.0476591,-0.0705615,-0.0783633,-0.0533674,-0.0903782,-0.046619,0.0214748
0.611143,0.797304,0.88248,0.698322,0.702433,0.667626,0.840147,0.660783,0.825912,0.753243,0.720774,0.742054,0.711583,0.655229,0.843704,0.662909,0.823913,0.767252,0.778711,0.67896	0.539622,0.78037,0.852145,0.685928,0.69061,0.63693,0.82959,0.635583,0.76795,0.740567,0.718634,0.724946,0.700143,0.640723,0.827861,0.651803,0.809357,0.767142,0.74968,0.637007	0.106714,0.0448213,0.122319,0.0237893,0.0229607,0.0534064,0.0348387,0.0434469,0.158478,0.0286672,0.00443849,0.0370256,0.022798,0.0250032,0.0525413,0.0195557,0.0436898,0.000267305,0.0697479,0.073926
0.613571,0.790292,0.880539,0.700612,0.694645,0.665326,0.842477,0.664196,0.829254,0.748051,0.71801,0.730849,0.702732,0.640943,0.842298,0.656927,0.828928,0.764748,0.772858,0.671753	0.540917,0.782209,0.848583,0.672202,0.690147,0.632636,0.831197,0.632162,0.765279,0.737923,0.716364,0.721228,0.701452,0.632926,0.8309,0.653426,0.80789,0.767234,0.742751,0.647144	0.108745,0.0211704,0.126411,0.053701,0.00863947,0.0564495,0.0376334,0.0552208,0.175085,0.0226078,0.00338873,0.0203467,0.00252497,0.0134894,0.0379774,0.00613526,0.0636908,-0.00601563,0.0706805,0.0435349
0.375708,0.581953,0.646125,0.418076,0.464321,0.474324,0.647806,0.37662,0.610324,0.473984,0.513724,0.503748,0.49971,0.423048,0.646282,0.46561,0.5815,0.560233,0.532589,0.437558	0.333334,0.531239,0.57584,0.355772,0.420075,0.415817,0.615322,0.380099,0.522783,0.436902,0.484793,0.489871,0.443851,0.372941,0.58742,0.399888,0.529434,0.497779,0.468118,0.41032	0.0484399,0.073409,0.111931,0.0731904,0.0549676,0.0728811,0.0540145,-0.00405995,0.128561,0.0467661,0.0385265,0.0184227,0.071779,0.0594926,0.0948844,0.0807592,0.0752246,0.0866054,0.0858829,0.0331987
0.368916,0.580885,0.64896,0.434918,0.466167,0.474419,0.647061,0.380441,0.615848,0.472148,0.523066,0.495451,0.486173,0.420919,0.640201,0.453998,0.584202,0.557174,0.536142,0.428286	0.325504,0.539758,0.57617,0.355837,0.429695,0.413888,0.613833,0.377065,0.521194,0.43772,0.494555,0.489719,0.44127,0.377049,0.586593,0.39644,0.525041,0.497788,0.470312,0.418422	0.0493365,0.0599119,0.116261,0.0935612,0.0456076,0.0753208,0.0551217,0.00394121,0.139396,0.0433963,0.03846,0.00756907,0.0571663,0.0521456,0.0858466,0.0701915,0.0853369,0.0821785,0.0880264,0.0120174
0.694631,0.85872,0.90828,0.794652,0.790916,0.753492,0.896145,0.771799,0.883708,0.812685,0.794863,0.829071,0.812164,0.768056,0.892765,0.796011,0.88278,0.833024,0.85508,0.783847	0.693512,0.867013,0.906549,0.779303,0.797928,0.751725,0.895415,0.765209,0.878015,0.815163,0.795327,0.835964,0.821661,0.774235,0.896838,0.80314,0.876681,0.835486,0.854013,0.800251	0.00215899,-0.0324591,0.00980557,0.0403151,-0.0190069,0.0040739,0.00369211,0.0160981,0.0254063,-0.00734135,-0.00126123,-0.0224577,-0.0285492,-0.0152435,-0.0204324,-0.0197644,0.0269733,-0.00809787,0.00395512,-0.044009
0.22003,0.20906,0.235995,0.348117,0.278524,0.218823,0.380895,0.314649,0.353871,0.126893,0.319213,0.386242,0.35437,0.317488,0.355484,0.374063,0.230664,0.145192,0.198362,0.383453	-0.263999,-0.521361,-0.703662,-0.391898,-0.415756,-0.354732,-0.541767,-0.361613,-0.534075,-0.578303,-0.333859,-0.337561,-0.338514,-0.330219,-0.524708,-0.253622,-0.614866,-0.541836,-0.53643,-0.24253	0.457456,0.658633,0.805839,0.651178,0.622228,0.532241,0.764834,0.607177,0.746805,0.656985,0.590176,0.640318,0.618669,0.586245,0.741824,0.573296,0.740506,0.636921,0.664124,0.57272
-0.151099,-0.16784,-0.126822,-0.205028,-0.222949,-0.10741,-0.264888,-0.241796,-0.196242,-0.115552,0.00218173,-0.303404,-0.275187,-0.21377,-0.23239,-0.279531,-0.172969,-0.144307,-0.187202,-0.263158	-0.168187,-0.195991,-0.296788,-0.209267,-0.245035,-0.193605,-0.353636,-0.2256,-0.313013,-0.234698,-0.107287,-0.241235,-0.219878,-0.249296,-0.263177,-0.242347,-0.247594,-0.254289,-0.233156,-0.184548	0.0175339,0.0291085,0.176614,0.00442992,0.0233617,0.0880258,0.0979211,-0.0171299,0.124413,0.122468,0.109443,-0.0670782,-0.058871,0.0375257,0.0327925,-0.039886,0.0779646,0.114172,0.048051,-0.0826222
-0.13175,-0.162501,-0.115119,-0.195907,-0.23562,-0.129564,-0.270495,-0.210451,-0.187567,-0.106332,-0.0146806,-0.318642,-0.276166,-0.227948,-0.234335,-0.280031,-0.142075,-0.152056,-0.20932,-0.259411	-0.162886,-0.190461,-0.289687,-0.224745,-0.253001,-0.213157,-0.337008,-0.223793,-0.31473,-0.248199,-0.114041,-0.255064,-0.219016,-0.271937,-0.246286,-0.236515,-0.237734,-0.251326,-0.252492,-0.164393	0.0318193,0.0288527,0.18059,0.0301664,0.0184826,0.0859673,0.0731847,0.0140014,0.13514,0.145713,0.0995271,-0.0692021,-0.0608286,0.0468952,0.0126831,-0.0466023,0.0990028,0.103215,0.04558,-0.0992505
-0.457026,-0.631961,-0.747395,-0.606655,-0.59877,-0.451159,-0.698413,-0.579501,-0.676169,-0.610752,-0.433585,-0.649465,-0.596965,-0.537461,-0.692599,-0.559234,-0.688835,-0.585212,-0.631358,-0.575287	-0.0591948,-0.0272101,-0.000785442,-0.0388756,-0.059519,-0.000847582,-0.0162231,-0.00945122,-0.0570004,-0.0395819,0.0657874,-0.047065,0.0110041,-0.017923,0.0238072,-0.0240058,0.0213827,-0.0252845,-0.00803774,-0.0390767	-0.408893,-0.615332,-0.747048,-0.581494,-0.559179,-0.450484,-0.690008,-0.573189,-0.64399,-0.58532,-0.485523,-0.621394,-0.604001,-0.524591,-0.704785,-0.542511,-0.699908,-0.568337,-0.6265,-0.548541
-0.457818,-0.620879,-0.744374,-0.586785,-0.587495,-0.457828,-0.702602,-0.562874,-0.67107,-0.599037,-0.425196,-0.652762,-0.602832,-0.525514,-0.69933,-0.566422,-0.677046,-0.587568,-0.624329,-0.571654	-0.0758779,-0.00707426,-0.00653494,-0.0276525,-0.034029,-0.00729434,-0.0120717,-0.0167294,-0.0591991,-0.0403582,0.0907376,-0.0527227,-0.00688869,-0.0155108,0.0189516,-0.0355097,0.023662,-0.0214704,-0.000407462,-0.0202107	-0.395685,-0.616512,-0.741445,-0.568355,-0.564756,-0.452044,-0.696437,-0.551336,-0.637184,-0.57252,-0.496768,-0.621426,-0.598429,-0.514194,-0.708886,-0.54181,-0.689659,-0.573331,-0.624081,-0.557889
0.171406,0.288399,0.307507,0.209555,0.184975,0.211227,0.241373,0.199163,0.317612,0.236335,0.298905,0.202442,0.230537,0.234421,0.284558,0.252329,0.320344,0.231074,0.299787,0.217134	0.153782,0.288715,0.302967,0.174464,0.191273,0.213335,0.279567,0.157387,0.301365,0.205587,0.310638,0.207138,0.234077,0.220217,0.314231,0.261967,0.291646,0.245522,0.301685,0.239758	0.0181016,-0.000344302,0.00500631,0.0364216,-0.00652915,-0.00220714,-0.0409579,0.0431276,0.0179663,0.0323185,-0.0129341,-0.00490174,-0.0037422,0.0149768,-0.0325864,-0.0103199,0.0316551,-0.0153164,-0.00208735,-0.023867
-0.403362,-0.591651,-0.7429,-0.576571,-0.539697,-0.41765,-0.664818,-0.506866,-0.657389,-0.584185,-0.506932,-0.565463,-0.515791,-0.469903,-0.660112,-0.460728,-0.664641,-0.542488,-0.587791,-0.500389	-0.256988,-0.20716,-0.204259,-0.341166,-0.290262,-0.194968,-0.333468,-0.28802,-0.335169,-0.14597,-0.252146,-0.381506,-0.312315,-0.296577,-0.30179,-0.351491,-0.186536,-0.147173,-0.185777,-0.378296	-0.163302,-0.438199,-0.634999,-0.293049,-0.295768,-0.242422,-0.425733,-0.256256,-0.413281,-0.479066,-0.292126,-0.234558,-0.242548,-0.201392,-0.447464,-0.130346,-0.545769,-0.429615,-0.451294,-0.150601
-0.417881,-0.583953,-0.741469,-0.557109,-0.522063,-0.410351,-0.667664,-0.508701,-0.655514,-0.575185,-0.487385,-0.560298,-0.521829,-0.450423,-0.667738,-0.468015,-0.663802,-0.541681,-0.572923,-0.498424	-0.272212,-0.190781,-0.205957,-0.326327,-0.269126,-0.198077,-0.330541,-0.293566,-0.335534,-0.144793,-0.227599,-0.381491,-0.322415,-0.288805,-0.307667,-0.357448,-0.183649,-0.143643,-0.175801,-0.366344	-0.164366,-0.442467,-0.63203,-0.28206,-0.294284,-0.231054,-0.432592,-0.252903,-0.410203,-0.469492,-0.292199,-0.227417,-0.239751,-0.185785,-0.453171,-0.13278,-0.546813,-0.431621,-0.441601,-0.161584
0.271926,0.390663,0.369196,0.347493,0.348569,0.300337,0.40133,0.341371,0.423522,0.305629,0.321534,0.424322,0.417758,0.387046,0.428572,0.435205,0.397103,0.331418,0.433732,0.399657	0.276688,0.395876,0.37616,0.323056,0.339691,0.280995,0.428352,0.335239,0.416882,0.285911,0.314583,0.409365,0.41706,0.357895,0.450881,0.442798,0.402472,0.337044,0.408845,0.421659	-0.00514947,-0.00616666,-0.00808707,0.0275277,0.0100707,0.0211253,-0.0326321,0.00692434,0.00806356,0.0216057,0.00773419,0.018101,0.000845098,0.0338388,-0.0276517,-0.00940546,-0.00639044,-0.00633302,0.0302525,-0.0264618
